0,546,27,8,0.0,2,1,1,14858.1,1,0,0,1,0,0,1,0
0,683,35,1,132371.3,2,0,0,186123.57,0,1,0,0,1,0,1,0
0,673,42,4,0.0,2,1,0,121440.8,1,0,0,1,0,0,1,0
0,792,40,7,0.0,1,1,0,141652.2,0,0,1,0,0,1,1,0
1,554,54,6,108755.0,1,1,0,40914.32,0,1,0,0,1,0,1,0
0,645,25,0,174400.36,1,1,0,42669.37,1,0,0,1,0,0,0,1
0,781,23,2,107433.48,1,1,0,173843.21,1,0,0,1,0,0,0,1
0,641,40,5,102145.13,1,1,1,100637.07,0,0,1,0,0,1,0,1
0,791,35,7,52436.2,1,1,0,161051.75,0,1,0,0,1,0,1,0
0,799,28,3,142253.65,1,1,0,45042.56,0,0,1,0,0,1,1,0
0,693,29,2,151352.74,1,0,0,197145.89,1,0,0,1,0,0,0,1
0,791,28,4,0.0,1,1,0,174435.48,1,0,0,1,0,0,0,1
0,678,40,3,128398.38,1,1,0,168658.3,0,0,1,0,0,1,1,0
1,585,50,2,125845.66,1,1,0,9439.31,0,1,0,0,1,0,0,1
0,597,41,4,145809.53,2,1,1,52319.26,1,0,0,1,0,0,1,0
1,530,45,1,0.0,1,0,1,190663.89,1,0,0,1,0,0,1,0
0,710,38,3,130588.82,1,1,1,154997.64,1,0,0,1,0,0,0,1
0,641,42,7,125437.14,2,0,0,164128.58,1,0,0,1,0,0,1,0
0,738,35,6,101744.84,1,0,0,85185.44,0,1,0,0,1,0,0,1
0,572,39,2,0.0,2,1,1,555.28,1,0,0,1,0,0,1,0
0,579,31,6,139729.54,1,0,1,135815.38,0,1,0,0,1,0,0,1
0,646,30,7,0.0,2,1,0,153566.97,1,0,0,1,0,0,0,1
0,586,64,1,0.0,2,1,1,53710.23,1,0,0,1,0,0,0,1
0,691,34,7,0.0,2,0,1,161559.12,1,0,0,1,0,0,1,0
0,473,33,5,125827.43,1,0,1,145698.73,1,0,0,1,0,0,1,0
0,641,38,3,0.0,2,1,0,116466.19,1,0,0,1,0,0,1,0
0,549,25,5,0.0,2,0,0,190857.79,1,0,0,1,0,0,1,0
0,594,32,4,120074.97,2,1,1,162961.79,0,1,0,0,1,0,1,0
0,569,41,4,139840.36,1,1,1,163524.7,0,0,1,0,0,1,1,0
0,701,32,5,102500.34,1,0,0,106287.77,0,1,0,0,1,0,0,1
1,689,57,4,0.0,2,1,0,136649.8,0,0,1,0,0,1,1,0
0,717,35,7,58469.37,2,1,1,172459.39,0,1,0,0,1,0,0,1
0,545,37,3,91184.01,1,1,0,105476.65,1,0,0,1,0,0,0,1
0,549,34,4,0.0,2,0,0,139463.57,1,0,0,1,0,0,1,0
0,776,31,2,0.0,2,1,1,112349.51,1,0,0,1,0,0,1,0
1,610,49,6,113882.33,1,1,0,195813.81,0,1,0,0,1,0,0,1
0,769,29,2,123757.52,2,1,0,84872.66,1,0,0,1,0,0,0,1
0,449,32,0,155619.36,1,1,1,166692.03,0,0,1,0,0,1,0,1
0,589,29,2,0.0,2,0,1,98320.27,1,0,0,1,0,0,0,1
0,673,30,1,64097.75,1,1,1,77783.35,1,0,0,1,0,0,0,1
0,823,34,3,105057.33,1,1,0,9217.92,1,0,0,1,0,0,0,1
1,638,53,1,123916.67,1,1,0,16657.68,0,1,0,0,1,0,1,0
0,561,29,9,120268.13,1,1,1,173870.39,1,0,0,1,0,0,0,1
0,632,40,5,147650.68,1,1,1,199674.83,1,0,0,1,0,0,0,1
0,643,25,4,115142.9,1,1,1,148098.95,0,1,0,0,1,0,0,1
0,692,44,8,0.0,1,0,1,159069.37,0,0,1,0,0,1,1,0
0,712,47,1,139887.01,1,1,1,95719.73,0,0,1,0,0,1,0,1
0,806,36,8,167983.17,2,1,1,106714.28,0,1,0,0,1,0,0,1
0,706,44,4,129605.99,1,0,0,69865.49,1,0,0,1,0,0,1,0
0,654,36,5,0.0,2,0,0,157238.05,0,0,1,0,0,1,1,0
0,619,40,9,103604.31,2,0,0,140947.05,0,1,0,0,1,0,0,1
0,686,36,5,0.0,2,1,1,152979.14,0,0,1,0,0,1,1,0
0,798,29,8,80204.11,2,1,0,70223.22,0,1,0,0,1,0,1,0
0,646,73,6,97259.25,1,0,1,104719.66,1,0,0,1,0,0,1,0
0,751,43,1,114974.24,1,1,0,125920.54,1,0,0,1,0,0,0,1
0,568,32,7,169399.6,1,1,0,61936.22,0,0,1,0,0,1,1,0
0,548,41,4,82596.8,1,0,1,55672.09,1,0,0,1,0,0,1,0
0,553,38,3,99844.68,1,0,0,187915.7,1,0,0,1,0,0,0,1
0,696,33,4,0.0,2,1,1,73371.65,1,0,0,1,0,0,1,0
0,712,74,5,0.0,2,0,0,151425.82,0,0,1,0,0,1,0,1
0,694,57,8,116326.07,1,1,1,117704.65,0,0,1,0,0,1,0,1
0,818,72,8,135290.42,2,1,1,63729.72,0,1,0,0,1,0,1,0
0,733,42,9,150507.21,1,0,1,169964.12,1,0,0,1,0,0,0,1
0,555,26,7,0.0,2,1,0,93122.41,1,0,0,1,0,0,1,0
1,731,43,2,0.0,1,1,1,170034.95,1,0,0,1,0,0,0,1
0,621,34,8,0.0,1,0,0,47972.65,0,0,1,0,0,1,0,1
0,625,37,4,142711.81,1,1,0,35625.41,0,1,0,0,1,0,1,0
0,729,36,8,152899.24,2,1,0,177130.33,0,1,0,0,1,0,0,1
0,693,57,9,0.0,2,1,1,135502.77,0,0,1,0,0,1,1,0
0,465,41,9,117221.15,1,1,0,168280.95,1,0,0,1,0,0,0,1
0,555,27,5,0.0,2,0,0,96398.51,0,0,1,0,0,1,0,1
0,548,36,3,0.0,1,1,0,65996.9,1,0,0,1,0,0,1,0
0,720,43,10,110822.9,1,0,0,72861.94,0,1,0,0,1,0,1,0
0,613,42,7,115076.06,1,1,1,79323.61,1,0,0,1,0,0,0,1
0,702,28,1,103033.83,1,1,1,40321.87,0,1,0,0,1,0,0,1
0,640,46,3,0.0,1,1,1,156260.08,0,0,1,0,0,1,1,0
0,741,44,7,0.0,2,1,1,190534.76,1,0,0,1,0,0,1,0
0,653,31,2,154741.45,2,0,0,25183.01,0,1,0,0,1,0,0,1
1,605,51,3,136188.78,1,1,1,67110.59,1,0,0,1,0,0,1,0
1,728,35,8,125884.95,2,1,0,54359.02,0,1,0,0,1,0,1,0
0,636,32,8,0.0,2,1,0,138555.46,0,0,1,0,0,1,1,0
0,657,25,2,171770.55,1,1,0,22745.5,0,1,0,0,1,0,0,1
0,618,34,5,134954.53,1,1,1,151954.39,1,0,0,1,0,0,0,1
1,514,43,1,95556.31,1,0,1,199273.98,0,1,0,0,1,0,0,1
1,742,41,4,92805.72,1,0,1,73743.95,0,1,0,0,1,0,1,0
0,598,34,4,0.0,2,0,0,60894.26,1,0,0,1,0,0,1,0
1,420,55,4,91893.32,1,1,0,144870.28,0,0,1,0,0,1,1,0
0,782,35,4,0.0,1,1,1,119565.34,1,0,0,1,0,0,1,0
0,579,28,4,0.0,2,1,1,176925.69,1,0,0,1,0,0,0,1
0,685,25,10,128509.63,1,1,0,121562.33,0,0,1,0,0,1,1,0
0,648,55,1,81370.07,1,0,1,181534.04,0,0,1,0,0,1,0,1
0,649,41,4,115897.73,1,1,0,143544.48,0,1,0,0,1,0,1,0
1,539,38,6,0.0,1,1,1,152880.07,0,0,1,0,0,1,0,1
0,804,24,3,0.0,2,1,0,173195.33,1,0,0,1,0,0,0,1
1,850,31,6,67996.23,2,0,0,50129.87,1,0,0,1,0,0,0,1
0,725,40,8,104149.66,1,1,0,62027.9,0,1,0,0,1,0,0,1
0,499,21,3,176511.08,1,1,1,153920.22,1,0,0,1,0,0,1,0
0,635,29,2,0.0,2,0,0,117173.8,0,0,1,0,0,1,0,1
1,622,46,4,107073.27,2,1,1,30984.59,0,0,1,0,0,1,1,0
0,671,34,7,106603.74,2,1,1,26387.71,1,0,0,1,0,0,0,1
0,850,30,2,0.0,2,0,1,27937.12,0,0,1,0,0,1,0,1
0,635,28,3,81623.67,2,1,1,156791.36,0,1,0,0,1,0,1,0
0,463,35,2,0.0,2,1,1,1950.93,0,0,1,0,0,1,1,0
0,577,43,6,0.0,2,1,1,149457.81,0,0,1,0,0,1,0,1
0,646,45,3,47134.75,1,1,1,57236.44,1,0,0,1,0,0,1,0
0,624,33,6,66220.17,1,0,1,170819.01,0,0,1,0,0,1,0,1
0,548,37,9,0.0,2,0,0,98029.58,1,0,0,1,0,0,1,0
0,516,43,2,112773.73,2,1,1,139366.58,1,0,0,1,0,0,1,0
1,663,52,0,136298.65,1,1,0,144593.3,0,0,1,0,0,1,0,1
0,608,41,1,83807.86,1,0,1,112542.58,0,0,1,0,0,1,1,0
0,667,34,5,0.0,2,1,1,102908.63,1,0,0,1,0,0,0,1
0,536,40,9,0.0,2,1,1,11959.03,0,0,1,0,0,1,0,1
1,726,56,8,123110.9,3,0,1,130113.78,0,0,1,0,0,1,1,0
0,705,31,9,110941.93,2,1,0,163484.8,0,1,0,0,1,0,1,0
0,721,43,3,88798.34,1,0,0,45610.63,0,0,1,0,0,1,0,1
0,835,56,2,0.0,2,1,1,39820.13,1,0,0,1,0,0,1,0
0,590,40,2,117641.43,2,0,0,92198.05,0,1,0,0,1,0,1,0
0,676,34,1,63095.01,1,1,1,40645.81,1,0,0,1,0,0,1,0
0,754,28,8,0.0,2,1,1,52615.62,1,0,0,1,0,0,0,1
0,779,27,1,0.0,2,1,1,190623.02,1,0,0,1,0,0,0,1
0,558,40,4,161766.87,1,0,0,92378.54,0,0,1,0,0,1,0,1
0,723,34,5,0.0,2,0,1,12092.03,1,0,0,1,0,0,0,1
0,695,28,5,171069.39,2,1,1,88689.4,1,0,0,1,0,0,0,1
0,754,39,3,160761.41,1,1,1,24156.03,0,1,0,0,1,0,1,0
0,651,34,3,0.0,2,1,1,105599.65,1,0,0,1,0,0,0,1
1,443,35,9,108308.0,1,1,0,129031.19,1,0,0,1,0,0,1,0
1,598,40,2,171178.25,1,1,0,137980.58,1,0,0,1,0,0,1,0
0,850,34,8,199229.14,1,0,0,68106.29,0,0,1,0,0,1,0,1
0,660,28,2,170890.05,2,1,0,41758.9,0,1,0,0,1,0,0,1
0,547,30,9,72392.41,1,1,0,77077.14,0,1,0,0,1,0,1,0
0,682,44,3,115282.3,1,0,0,23766.4,1,0,0,1,0,0,0,1
0,673,47,1,183579.54,2,0,1,34047.54,0,1,0,0,1,0,0,1
0,668,37,6,167864.4,1,1,0,115638.29,0,1,0,0,1,0,1,0
0,556,33,3,124213.36,2,1,0,62627.55,0,1,0,0,1,0,0,1
0,806,34,2,96152.68,2,1,0,143711.02,0,1,0,0,1,0,0,1
0,635,46,8,0.0,2,1,1,60739.16,0,0,1,0,0,1,0,1
0,568,26,1,112930.28,2,1,0,22095.73,0,1,0,0,1,0,0,1
0,717,38,7,97459.06,1,0,0,189175.71,1,0,0,1,0,0,0,1
0,572,31,5,98108.79,1,0,1,119996.95,0,0,1,0,0,1,0,1
1,645,41,2,138881.04,1,1,0,129936.53,0,1,0,0,1,0,1,0
0,701,43,2,0.0,2,1,1,165303.79,1,0,0,1,0,0,0,1
0,482,35,5,147813.05,2,0,0,109029.72,1,0,0,1,0,0,1,0
0,592,42,1,147249.29,2,1,1,63023.02,1,0,0,1,0,0,0,1
0,646,29,4,105957.44,1,1,0,15470.91,0,1,0,0,1,0,1,0
1,695,63,1,146202.93,1,1,1,126688.83,0,0,1,0,0,1,0,1
0,707,44,3,0.0,2,1,1,135077.01,0,0,1,0,0,1,0,1
0,629,37,6,129101.3,1,1,1,23971.33,1,0,0,1,0,0,1,0
0,581,37,10,104255.03,1,1,0,86609.37,1,0,0,1,0,0,1,0
0,827,47,8,143001.5,2,1,0,108977.5,0,1,0,0,1,0,1,0
0,682,30,4,0.0,1,0,1,161465.31,1,0,0,1,0,0,0,1
0,604,26,3,0.0,2,1,0,155248.62,0,0,1,0,0,1,1,0
0,687,31,2,0.0,2,0,1,145411.39,1,0,0,1,0,0,1,0
1,593,39,8,151391.68,1,1,0,27274.6,0,1,0,0,1,0,1,0
1,766,27,5,126285.73,1,1,0,177614.17,0,1,0,0,1,0,0,1
0,647,35,3,192407.97,1,1,1,40145.28,0,1,0,0,1,0,0,1
0,760,34,6,121303.77,2,1,1,59325.21,0,1,0,0,1,0,0,1
0,711,64,4,0.0,2,1,1,3185.67,1,0,0,1,0,0,0,1
1,580,56,1,131368.3,1,1,0,106918.67,1,0,0,1,0,0,1,0
0,556,43,4,125890.72,1,1,1,74854.97,0,1,0,0,1,0,1,0
0,666,59,5,0.0,2,1,1,185123.09,1,0,0,1,0,0,1,0
1,709,36,7,0.0,1,0,1,42085.58,1,0,0,1,0,0,1,0
0,611,49,3,0.0,2,1,1,142917.54,1,0,0,1,0,0,0,1
0,685,58,1,104796.54,1,1,1,154181.41,1,0,0,1,0,0,0,1
0,554,30,9,0.0,2,1,1,40320.3,1,0,0,1,0,0,1,0
0,720,37,8,156282.79,1,1,0,45985.52,0,1,0,0,1,0,1,0
1,512,36,1,0.0,1,0,1,135482.26,0,0,1,0,0,1,0,1
1,570,38,1,127201.58,1,1,0,147168.28,0,1,0,0,1,0,0,1
0,624,35,7,119656.45,2,1,1,4595.05,0,0,1,0,0,1,1,0
0,620,41,0,97925.11,1,1,0,85000.32,1,0,0,1,0,0,0,1
0,716,33,2,0.0,2,1,1,92916.53,0,0,1,0,0,1,0,1
0,529,34,9,0.0,1,1,1,93208.22,0,0,1,0,0,1,0,1
0,571,31,3,0.0,2,1,1,194667.92,0,0,1,0,0,1,1,0
0,659,31,7,149620.88,2,1,1,104533.51,0,0,1,0,0,1,0,1
0,782,33,2,94493.03,1,0,1,101866.39,1,0,0,1,0,0,1,0
0,579,59,3,148021.12,1,1,1,74878.22,0,0,1,0,0,1,1,0
1,747,41,9,0.0,1,1,0,32430.94,0,0,1,0,0,1,0,1
0,627,41,5,100880.76,1,0,1,134665.25,0,0,1,0,0,1,0,1
0,641,32,7,0.0,2,1,1,24267.28,0,0,1,0,0,1,0,1
1,788,57,8,93716.72,1,1,1,180150.49,0,1,0,0,1,0,1,0
0,590,31,8,112211.61,1,1,0,26261.42,1,0,0,1,0,0,0,1
0,790,26,4,141581.71,2,0,0,98309.27,1,0,0,1,0,0,1,0
0,606,35,2,132164.26,1,0,1,164815.59,1,0,0,1,0,0,0,1
0,712,53,6,134729.99,2,1,1,132702.64,0,1,0,0,1,0,0,1
0,850,36,7,0.0,1,1,1,40812.9,1,0,0,1,0,0,0,1
0,571,33,3,71843.15,1,1,0,26772.04,0,1,0,0,1,0,0,1
1,608,45,4,0.0,2,0,0,36697.48,0,0,1,0,0,1,0,1
0,687,41,10,134318.21,2,1,1,198064.52,0,1,0,0,1,0,0,1
1,684,63,3,81245.79,1,1,0,69643.31,0,1,0,0,1,0,1,0
1,557,42,6,177822.03,1,1,0,150944.31,1,0,0,1,0,0,0,1
0,776,31,5,0.0,2,1,0,92647.94,1,0,0,1,0,0,1,0
0,524,40,2,180516.9,1,1,0,180002.42,1,0,0,1,0,0,0,1
0,712,44,2,0.0,2,0,0,45738.94,0,0,1,0,0,1,1,0
0,603,31,1,129743.75,1,1,0,109145.2,1,0,0,1,0,0,0,1
0,575,26,7,0.0,2,1,0,112507.63,0,0,1,0,0,1,1,0
0,701,51,9,0.0,2,0,0,61961.57,1,0,0,1,0,0,0,1
0,715,31,2,112212.14,2,1,1,181600.72,1,0,0,1,0,0,1,0
1,551,52,1,0.0,1,0,0,63584.55,1,0,0,1,0,0,0,1
0,628,29,9,71996.29,1,1,1,34857.46,1,0,0,1,0,0,1,0
0,554,26,7,92606.86,2,1,0,192709.69,1,0,0,1,0,0,1,0
0,598,35,8,114212.6,1,1,1,74322.85,1,0,0,1,0,0,0,1
0,516,33,7,115195.58,1,1,1,11205.5,1,0,0,1,0,0,0,1
0,598,34,0,104488.17,1,0,1,43249.67,0,0,1,0,0,1,0,1
1,698,31,8,185078.26,1,0,0,115337.74,0,0,1,0,0,1,1,0
0,777,34,5,96693.66,1,1,1,172618.52,0,1,0,0,1,0,1,0
0,580,67,3,153946.14,1,1,1,7418.92,0,0,1,0,0,1,0,1
0,622,40,4,99799.76,2,1,0,197372.13,1,0,0,1,0,0,0,1
1,534,55,8,116973.26,3,1,0,122066.5,1,0,0,1,0,0,1,0
1,675,38,1,104016.88,1,0,0,22068.83,1,0,0,1,0,0,1,0
0,669,35,4,108269.2,2,1,0,174969.92,0,1,0,0,1,0,1,0
0,777,53,10,0.0,2,1,0,189992.97,1,0,0,1,0,0,1,0
0,774,49,1,142767.39,1,1,1,8214.41,1,0,0,1,0,0,0,1
0,676,30,1,128207.23,1,1,1,55400.17,1,0,0,1,0,0,0,1
1,651,45,1,0.0,1,1,0,67740.08,1,0,0,1,0,0,0,1
0,598,44,8,0.0,2,1,0,148487.9,0,0,1,0,0,1,0,1
0,695,23,1,0.0,2,1,1,141756.32,1,0,0,1,0,0,1,0
0,451,36,2,0.0,2,1,1,180142.42,1,0,0,1,0,0,1,0
0,564,42,7,99824.45,1,1,1,36721.4,1,0,0,1,0,0,0,1
1,791,42,10,113657.41,2,0,1,139946.68,0,1,0,0,1,0,1,0
0,685,31,7,122449.31,2,1,1,180769.55,0,0,1,0,0,1,0,1
0,765,44,6,0.0,2,1,1,159899.97,1,0,0,1,0,0,0,1
0,750,22,5,0.0,2,0,1,105125.65,1,0,0,1,0,0,0,1
0,727,47,7,0.0,2,1,0,193305.35,1,0,0,1,0,0,0,1
0,681,38,3,0.0,2,1,1,112491.96,1,0,0,1,0,0,0,1
0,641,26,4,91547.84,2,0,1,28157.34,1,0,0,1,0,0,1,0
1,639,60,5,162039.78,1,1,1,84361.72,1,0,0,1,0,0,1,0
1,738,29,9,139106.19,1,1,0,141872.05,0,1,0,0,1,0,1,0
0,559,28,3,141099.43,1,1,1,15607.27,1,0,0,1,0,0,0,1
1,569,42,9,146100.75,1,1,0,32574.01,0,1,0,0,1,0,1,0
1,544,26,6,0.0,1,1,0,100200.4,1,0,0,1,0,0,1,0
0,515,37,0,196853.62,1,1,1,132770.11,1,0,0,1,0,0,1,0
0,654,42,7,99263.09,1,1,1,67607.9,1,0,0,1,0,0,0,1
0,587,40,5,138241.9,2,1,0,159418.1,0,1,0,0,1,0,0,1
0,682,32,2,105163.88,2,1,1,164170.46,0,1,0,0,1,0,0,1
0,483,29,9,0.0,1,1,1,81634.45,1,0,0,1,0,0,0,1
1,727,36,6,140418.81,1,1,1,113033.73,0,1,0,0,1,0,0,1
0,498,44,2,120702.67,2,1,1,98175.74,0,1,0,0,1,0,1,0
0,781,42,3,156555.54,1,1,1,175674.01,1,0,0,1,0,0,1,0
0,540,25,5,116160.23,1,1,0,13411.67,1,0,0,1,0,0,0,1
0,648,50,9,102535.57,1,1,1,189543.19,1,0,0,1,0,0,1,0
0,668,43,1,147167.25,1,0,0,141679.73,0,0,1,0,0,1,0,1
0,654,29,4,96974.97,1,0,1,141404.07,1,0,0,1,0,0,1,0
1,643,51,2,105229.53,1,1,0,34967.75,1,0,0,1,0,0,1,0
0,762,19,6,0.0,2,1,0,55500.17,0,0,1,0,0,1,1,0
0,697,42,9,132739.26,2,0,0,174667.65,1,0,0,1,0,0,0,1
1,588,36,2,0.0,2,1,0,92536.0,1,0,0,1,0,0,1,0
1,727,52,1,154733.97,1,1,0,80259.67,0,0,1,0,0,1,1,0
1,542,38,8,65942.26,1,1,1,68093.23,1,0,0,1,0,0,0,1
1,622,52,9,111973.97,1,1,1,162756.29,0,1,0,0,1,0,1,0
0,611,53,3,83568.26,1,0,0,1235.49,1,0,0,1,0,0,0,1
0,621,39,6,0.0,2,1,1,58883.91,1,0,0,1,0,0,0,1
0,524,32,1,144875.71,1,0,0,187740.04,1,0,0,1,0,0,0,1
0,700,34,2,76322.69,1,1,0,128136.29,1,0,0,1,0,0,1,0
0,600,27,3,0.0,2,0,1,125698.97,1,0,0,1,0,0,1,0
0,706,42,9,0.0,2,1,1,28714.34,0,0,1,0,0,1,0,1
1,731,49,4,88826.07,1,1,1,33759.41,0,1,0,0,1,0,1,0
0,712,79,5,108078.56,1,1,1,174118.93,0,0,1,0,0,1,1,0
1,551,42,2,139561.46,1,1,0,43435.43,1,0,0,1,0,0,0,1
0,571,38,6,107193.82,2,0,0,38962.94,1,0,0,1,0,0,1,0
0,554,39,10,160132.75,1,1,0,32824.15,1,0,0,1,0,0,1,0
0,706,29,6,185544.36,1,1,0,171037.63,0,1,0,0,1,0,1,0
0,536,22,5,89492.62,1,0,0,42934.43,1,0,0,1,0,0,1,0
1,682,41,6,0.0,2,0,1,134158.09,1,0,0,1,0,0,0,1
0,704,33,3,0.0,2,1,0,73018.74,0,0,1,0,0,1,0,1
0,730,34,5,122453.37,2,1,0,138882.98,1,0,0,1,0,0,0,1
1,599,33,4,51690.89,1,1,0,111622.76,0,0,1,0,0,1,0,1
1,665,42,2,156371.61,2,0,1,156774.94,0,0,1,0,0,1,1,0
0,594,37,2,0.0,2,0,1,95864.5,1,0,0,1,0,0,0,1
0,501,29,8,0.0,2,1,0,112664.24,1,0,0,1,0,0,1,0
0,586,38,2,136858.42,1,0,1,189143.94,0,1,0,0,1,0,0,1
0,654,35,2,90865.8,1,1,1,86764.46,1,0,0,1,0,0,1,0
0,583,47,5,102562.23,1,1,0,92708.1,0,0,1,0,0,1,0,1
0,653,31,9,143321.97,1,1,0,83679.46,0,1,0,0,1,0,0,1
0,625,26,3,130483.95,1,1,0,122810.53,0,1,0,0,1,0,0,1
0,666,74,7,105102.5,1,1,1,46172.47,0,1,0,0,1,0,0,1
0,703,38,9,99167.54,1,1,0,65720.92,0,1,0,0,1,0,1,0
0,577,42,9,0.0,1,1,0,74077.91,1,0,0,1,0,0,0,1
0,644,32,3,136659.74,1,1,1,14187.78,0,0,1,0,0,1,0,1
0,657,27,8,0.0,2,0,0,6468.24,0,0,1,0,0,1,1,0
0,613,37,3,171653.17,1,0,1,5353.12,0,0,1,0,0,1,0,1
0,632,42,4,126115.6,1,1,0,100998.5,1,0,0,1,0,0,0,1
0,690,26,2,0.0,2,1,1,93255.85,0,0,1,0,0,1,1,0
0,516,32,3,145166.09,2,0,0,111421.45,0,1,0,0,1,0,0,1
0,573,40,7,147754.68,1,1,1,110454.46,1,0,0,1,0,0,0,1
0,757,30,6,105128.85,2,1,1,62972.13,0,1,0,0,1,0,0,1
0,741,36,8,116993.43,2,1,0,168816.22,0,1,0,0,1,0,0,1
0,580,37,9,0.0,2,0,1,77108.66,1,0,0,1,0,0,0,1
0,721,36,1,155176.83,2,1,1,49653.37,1,0,0,1,0,0,0,1
0,577,35,5,110080.3,1,1,1,109794.31,0,0,1,0,0,1,0,1
0,555,37,9,124969.13,1,1,0,60194.05,1,0,0,1,0,0,0,1
0,712,34,8,114088.32,1,1,0,92794.61,1,0,0,1,0,0,0,1
0,719,36,3,155423.17,1,1,1,199841.32,1,0,0,1,0,0,0,1
1,775,52,8,109922.61,1,1,1,96823.32,1,0,0,1,0,0,0,1
0,623,35,5,0.0,2,1,0,101192.08,1,0,0,1,0,0,1,0
0,600,36,4,0.0,2,1,0,143635.36,0,0,1,0,0,1,0,1
0,652,34,6,97435.85,2,1,1,104331.76,1,0,0,1,0,0,1,0
1,627,55,2,159441.27,1,1,0,100686.11,1,0,0,1,0,0,1,0
1,847,51,5,97565.74,1,0,0,144184.06,1,0,0,1,0,0,0,1
0,682,48,7,0.0,2,1,0,65069.03,1,0,0,1,0,0,1,0
0,605,41,10,0.0,2,0,1,97213.09,1,0,0,1,0,0,0,1
0,577,39,4,0.0,2,1,0,91366.42,0,0,1,0,0,1,1,0
1,731,38,10,123711.73,2,1,0,171340.68,1,0,0,1,0,0,1,0
0,656,36,8,97786.08,2,0,1,21478.36,1,0,0,1,0,0,0,1
0,589,27,4,0.0,2,1,0,144181.48,0,0,1,0,0,1,1,0
0,814,49,8,0.0,2,0,0,157822.54,1,0,0,1,0,0,0,1
0,793,33,0,0.0,1,0,0,175544.02,1,0,0,1,0,0,1,0
0,651,41,1,90218.11,1,1,0,174337.68,0,1,0,0,1,0,0,1
0,708,23,4,71433.08,1,1,0,103697.57,0,1,0,0,1,0,1,0
0,757,38,0,0.0,1,1,0,83263.06,1,0,0,1,0,0,0,1
1,730,33,7,130367.87,1,1,0,15142.1,0,1,0,0,1,0,1,0
0,850,31,6,82613.56,2,1,0,149170.92,0,0,1,0,0,1,0,1
0,638,48,2,0.0,2,1,1,7919.08,0,0,1,0,0,1,0,1
0,604,71,2,0.0,2,1,1,49506.82,1,0,0,1,0,0,1,0
0,430,38,8,153058.64,1,1,0,99377.27,0,1,0,0,1,0,1,0
1,573,46,3,65269.23,1,0,1,189988.65,0,0,1,0,0,1,0,1
0,553,39,1,142876.98,2,1,0,44363.42,0,0,1,0,0,1,1,0
0,485,21,5,113157.22,1,1,1,54141.5,0,0,1,0,0,1,1,0
1,540,31,7,0.0,1,0,1,183051.6,1,0,0,1,0,0,1,0
0,665,41,8,0.0,2,1,0,132152.32,0,0,1,0,0,1,0,1
1,630,39,10,105473.74,1,0,0,58854.88,0,0,1,0,0,1,0,1
0,712,49,5,154776.42,2,0,0,196257.68,0,1,0,0,1,0,1,0
1,492,49,8,0.0,1,1,1,182865.09,1,0,0,1,0,0,1,0
0,835,38,7,86824.09,1,0,0,175905.97,0,0,1,0,0,1,0,1
1,698,64,1,169362.43,1,1,0,84760.32,0,1,0,0,1,0,1,0
0,625,37,1,177069.24,2,1,1,96088.54,1,0,0,1,0,0,0,1
0,690,47,2,0.0,2,1,0,151375.73,1,0,0,1,0,0,0,1
0,795,32,2,117265.21,1,1,1,198317.23,1,0,0,1,0,0,0,1
0,759,46,2,0.0,1,1,1,138380.11,1,0,0,1,0,0,1,0
1,781,48,9,82794.18,1,1,0,124720.68,0,1,0,0,1,0,1,0
0,600,37,1,142663.46,1,0,1,88669.89,1,0,0,1,0,0,0,1
0,777,42,5,147531.82,1,1,1,38819.45,1,0,0,1,0,0,1,0
1,733,34,3,100337.96,3,1,0,48559.19,0,1,0,0,1,0,0,1
0,834,40,7,0.0,2,0,0,45038.74,0,0,1,0,0,1,0,1
1,667,37,5,92171.35,3,1,0,178106.34,0,1,0,0,1,0,1,0
0,726,30,7,92847.59,1,1,0,146154.06,0,1,0,0,1,0,0,1
0,477,30,6,131286.46,1,1,0,194144.45,1,0,0,1,0,0,1,0
1,743,41,7,0.0,1,1,0,163736.09,0,0,1,0,0,1,0,1
0,842,44,2,112652.08,2,1,0,126644.98,0,0,1,0,0,1,1,0
0,621,31,8,100375.39,1,1,1,90384.26,0,1,0,0,1,0,1,0
0,530,37,8,0.0,2,1,1,287.99,1,0,0,1,0,0,0,1
0,652,31,1,132862.59,1,0,0,158054.49,0,0,1,0,0,1,0,1
1,598,38,1,101487.18,1,1,1,75959.1,0,1,0,0,1,0,0,1
0,729,44,5,0.0,2,0,1,9200.54,1,0,0,1,0,0,0,1
0,710,23,6,0.0,2,1,1,134188.11,0,0,1,0,0,1,0,1
0,681,36,5,141952.07,1,1,1,185144.08,1,0,0,1,0,0,0,1
0,676,64,4,116954.32,1,1,1,91149.48,0,0,1,0,0,1,1,0
0,758,32,4,162657.64,2,1,1,115525.13,0,1,0,0,1,0,0,1
0,523,26,4,0.0,2,1,0,185488.81,1,0,0,1,0,0,1,0
0,759,30,4,101802.67,1,0,0,8693.8,0,1,0,0,1,0,0,1
0,523,35,8,138782.76,1,1,1,186118.93,0,1,0,0,1,0,0,1
0,758,34,3,0.0,2,1,1,124226.16,1,0,0,1,0,0,1,0
0,497,27,7,149400.27,1,0,0,167522.19,0,0,1,0,0,1,0,1
0,584,35,3,146311.58,1,1,1,105443.47,1,0,0,1,0,0,0,1
